r_datetime,url,title,citation,snippet
2020-09-23T05:56:07Z,https://pubmed.ncbi.nlm.nih.gov/?term=ALDESLEUKIN&sort=date&size=20,Impact of Sequencing Targeted Therapies With High-dose Interleukin-2 Immunotherapy: An Analysis of Outcome and Survival of Patients With Metastatic Renal Cell Carcinoma From an On-going Observational IL-2 Clinical Trial: PROCLAIMSM.,Clin Genitourin Cancer. 2017 Feb;15(1):31-41.e4. doi: 10.1016/j.clgc.2016.10.008. Epub 2016 Oct 29.,
2020-09-23T05:56:07Z,https://pubmed.ncbi.nlm.nih.gov/?term=ALDESLEUKIN&sort=date&size=20,FCGR Polymorphisms Influence Response to IL2 in Metastatic Renal Cell Carcinoma.,Clin Cancer Res. 2017 May 1;23(9):2159-2168. doi: 10.1158/1078-0432.CCR-16-1874. Epub 2016 Oct 14.,"The previously published ""SELECT"" trial of high-dose aldesleukin (HD-IL2) for metastatic renal cell carcinoma resulted in an objective response rate of 25%. ..."
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,Novel approach to accurately predict bond strength and ligand lability in platinum-based anticancer drugs.,Dalton Trans. 2020 Sep 22;49(36):12632-12642. doi: 10.1039/d0dt02552f.,"In a second stage, we apply the IBSI score to a panel of eleven case studies, comprising mostly antineoplastic agents, such as cisplatin, carboplatin, lobaplatin etc., in order to quantify the coordinate bond strength of the ligands, providing insights about the hydrolysis …"
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,A comparative study on etoposide combined with lobaplatin or cisplatin in the first-line treatment of extensive-stage small cell lung cancer.,J BUON. 2020 May-Jun;25(3):1490-1496.,PURPOSE: To compare the efficacy and safety of etoposide combined with lobaplatin or cisplatin in the first-line treatment of extensive-stage small cell lung cancer (SCLC). METHODS: A total of 98 extensive-stage SCLC patients treated at the Oncology Department from March 2 …
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,Enhanced therapeutic effect of transcatheter arterial chemoembolization combined with radioactive I-125 seed implantation on liver cancer.,Oncol Lett. 2020 Sep;20(3):2493-2498. doi: 10.3892/ol.2020.11765. Epub 2020 Jun 24.,"A total of 38 liver cancer patients in the combined treatment group were treated with lobaplatin-TACE combined with radioactive I-125 seed implantation, while 45 patients in the TACE group were treated only with lobaplatin-TACE. ..."
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,Lobaplatin in Prophylactic Hyperthermic Intraperitoneal Chemotherapy for Advanced Gastric Cancer: Safety and Efficacy Profiles.,Cancer Manag Res. 2020 Jun 29;12:5141-5146. doi: 10.2147/CMAR.S249838. eCollection 2020.,OBJECTIVE: This study aims to evaluate the safety and efficacy of lobaplatin in prophylactic hyperthermic intraperitoneal chemotherapy (HIPEC) for advanced gastric cancer. ...CONCLUSION: Lobaplatin in prophylactic HIPEC is safe for advanced gastric cancer patients a …
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,Combination of computed tomography-guided iodine-125 brachytherapy and bronchial arterial chemoembolization for locally advanced stage III non-small cell lung cancer after failure of concurrent chemoradiotherapy.,Lung Cancer. 2020 Aug;146:290-296. doi: 10.1016/j.lungcan.2020.06.010. Epub 2020 Jun 20.,"The tumor-feeding arteries were detected on angiography, and chemotherapeutic agents (gemcitabine 1000 mg/m(2) + lobaplatin 30 mg/m(2)) were then administered via arterial infusion. ..."
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,Comparison of the therapeutic effects of lobaplatin and carboplatin on retinoblastoma in vitro and in vivo.,Int J Oncol. 2020 Sep;57(3):697-706. doi: 10.3892/ijo.2020.5085. Epub 2020 Jun 22.,"High concentrations of carboplatin and lobaplatin markedly inhibited Y79 RB cell proliferation in vitro. In addition, the lobaplatin group exhibited higher proportions of early‑stage apoptotic cells than the carboplatin group, while no significant differences in the …"
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,Uninfluenced alpha-fetoprotein and treatment of liver primary carcinoma by lobaplatin in combination with 5-fluorouracil and doxorubicin via chemoembolization and transarterial chemoembolization.,Cell Mol Biol (Noisy-le-grand). 2020 Jun 5;66(3):48-51.,"Patients in the research group adopted the TACE in combination with lobaplatin, while those in the control group took cisplatin instead in combination with TACE. ...TACE is a promising strategy for the treatment of primary carcinoma of the liver, while lobaplatin, a …"
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,"Lobaplatin induces pyroptosis through regulating cIAP1/2, Ripoptosome and ROS in nasopharyngeal carcinoma.",Biochem Pharmacol. 2020 Jul;177:114023. doi: 10.1016/j.bcp.2020.114023. Epub 2020 May 13.,"However, the anti-NPC mechanism of lobaplatin remains largely unknown. In present study, 50% inhibiting concentration (IC50) of lobaplatin for NPC cells is found to be similar to that of cisplatin. 10 μM and 20 μM lobaplatin caused obvious gasdermin-E (GSDME) …"
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,The Drug-Resistance Mechanisms of Five Platinum-Based Antitumor Agents.,Front Pharmacol. 2020 Mar 20;11:343. doi: 10.3389/fphar.2020.00343. eCollection 2020.,"Platinum-based anticancer drugs, including cisplatin, carboplatin, oxaliplatin, nedaplatin, and lobaplatin, are heavily applied in chemotherapy regimens. ..."
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,Pharmacokinetics and tissue distribution in rats of a novel anticancer platinum compound LLC-1903.,Xenobiotica. 2020 Aug;50(8):980-987. doi: 10.1080/00498254.2020.1728421. Epub 2020 Feb 19.,"LLC-1903, a novel anticancer compound, was synthesized by optimizing the structure, which was derived from altering the leaving group of lobaplatin. ...The plasma level of LLC-1903 is only half of that of lobaplatin (p < 0.01) which could be the direct result of …"
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,[Risk factor analysis for perineal incision complications after abdominoperineal resection in elderly patients with rectal cancer].,Zhonghua Zhong Liu Za Zhi. 2020 Jan 23;42(1):65-69. doi: 10.3760/cma.j.issn.0253-3766.2020.01.010.,"The result of univariate analysis showed that, the occurrence of perineal incision complications was associated with serum albumin level < 35g/L (χ(2)=4.860, P=0.027), intraperitoneal chemotherapy with fluorouracil sustained release/lobaplatin rinse (χ(2)=8.827, P=0.003 …"
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,Retrospective study of TACE in the treatment of lobaplatin-induced thrombocytopenia in primary hepatocellular carcinoma.,J BUON. 2019 Nov-Dec;24(6):2385-2393.,"The number of first-time users of lobaplatin reached 128, the second-time users reached 417, the third-time and above users 239. ...The level of post-intervention thrombocytopenia was not correlated with the cycles of lobaplatin use. The initial thrombocytopenia was …"
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,Pilot study of docetaxel combined with lobaplatin or gemcitabine for recurrent and metastatic breast cancer.,Medicine (Baltimore). 2019 Dec;98(52):e18513. doi: 10.1097/MD.0000000000018513.,"METHODS: Patients with rMBC received ≥2 cycles (21 days each) of either docetaxel and lobaplatin (DL; n = 21), or docetaxel and gemcitabine (DG; n = 22). ...Patients in DL and DG were also given, respectively, 35 mg/m intravenous lobaplatin (day 2) or 1000 mg/m intr …"
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,"Chemotherapy combined with bevacizumab for the treatment of advanced lung adenocarcinoma cancer harboring EGFR-ANXA2, EGFR-RAD51, ATR and BRCA2 mutations: A case report.",Thorac Cancer. 2020 Feb;11(2):456-460. doi: 10.1111/1759-7714.13286. Epub 2019 Dec 22.,"The efficacy was significantly improved after lobaplatin combined with pemetrexed, temozolomide and bevacizumab. This is the first report of a novel mutation type EGFR-ANXA2, as well as double EGFR fusion mutations in advanced lung adenocarcinoma. ..."
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,"Corrigendum to ""Lobaplatin arrests cell cycle progression, induces apoptosis and impairs migration and invasion in B16-F10 melanoma cell line in vitro"" [Biomed. Pharmacother. 69 (2015) 402-408].",Biomed Pharmacother. 2019 Dec;120:109511. doi: 10.1016/j.biopha.2019.109511. Epub 2019 Oct 16.,
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,Endometrial carcinoma complicated by malignant pericardial effusion: A case report on the therapeutic regimen.,Medicine (Baltimore). 2019 Oct;98(42):e17584. doi: 10.1097/MD.0000000000017584.,"INTERVENTIONS: In addition to cisplatin instilled into the pericardial space, for systemic chemotherapy, we chose that gemcitabine and lobaplatin regimen be preferred. ...When this happens, we recommend ultrasound-guided pericardial puncture and the pericardial injection o …"
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,Lobaplatin promotes (125)I-induced apoptosis and inhibition of proliferation in hepatocellular carcinoma by upregulating PERK-eIF2α-ATF4-CHOP pathway.,Cell Death Dis. 2019 Oct 3;10(10):744. doi: 10.1038/s41419-019-1918-1.,We investigated the mechanism underlying the effect of a combination treatment of (125)I radioactive seed implantation and lobaplatin (LBP) in hepatocellular carcinoma. ...
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,"Comparison of albumin-bilirubin grade, platelet-albumin-bilirubin grade and Child-Turcotte-Pugh class for prediction of survival in patients with large hepatocellular carcinoma after transarterial chemoembolization combined with microwave ablation.",Int J Hyperthermia. 2019;36(1):841-853. doi: 10.1080/02656736.2019.1646927.,"Results: TACE procedures were performed using lobaplatin (20-50 mg), epirubicin (30-60 mg), lipiodol (5-25 mL) and gelatin sponge particles (350-560 μm). ..."
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,Lobaplatin-Induced Apoptosis Requires p53-Mediated p38MAPK Activation Through ROS Generation in Non-Small-Cell Lung Cancer.,Front Oncol. 2019 Jul 24;9:538. doi: 10.3389/fonc.2019.00538. eCollection 2019.,"Lobaplatin (LBP), a third-generation platinum anti-neoplastic agent, has shown an improved efficacy. This study is aimed to investigate the mechanisms of LBP-induced apoptosis in the A549 p53 wild-type cell line. ..."
2020-09-23T05:56:10Z,https://pubmed.ncbi.nlm.nih.gov/?term=LOBAPLATIN&sort=date&size=20,Retrospective study of the efficacy and toxicity of lobaplatin in combined chemotherapy for metastatic breast cancer.,Onco Targets Ther. 2019 Jun 21;12:4849-4857. doi: 10.2147/OTT.S192373. eCollection 2019.,OBJECTIVE: To study the efficacy and adverse reactions of lobaplatin combined with other chemotherapy drugs in the treatment of metastatic breast cancer. ...CONCLUSION: Lobaplatin-based regimen chemotherapy for advanced metastatic breast cancer patients is effective …
2020-09-23T05:56:19Z,https://pubmed.ncbi.nlm.nih.gov/?term=ARQ501&sort=date&size=20,Esterase-activatable β-lapachone prodrug micelles for NQO1-targeted lung cancer therapy.,J Control Release. 2015 Feb 28;200:201-11. doi: 10.1016/j.jconrel.2014.12.027. Epub 2014 Dec 24.,"Pre-clinical and clinical use of β-lap (clinical form, ARQ501 or 761) is hampered by poor pharmacokinetics and toxicity due to hemolytic anemia. ..."
2020-09-23T05:56:19Z,https://pubmed.ncbi.nlm.nih.gov/?term=ARQ501&sort=date&size=20,Catalase abrogates β-lapachone-induced PARP1 hyperactivation-directed programmed necrosis in NQO1-positive breast cancers.,Mol Cancer Ther. 2013 Oct;12(10):2110-20. doi: 10.1158/1535-7163.MCT-12-0962. Epub 2013 Jul 24.,"Improving patient outcome by personalized therapy involves a thorough understanding of an agent's mechanism of action. β-Lapachone (clinical forms, Arq501/Arq761) has been developed to exploit dramatic cancer-specific elevations in the phase II detoxifying enzyme NAD(P)H:q …"
2020-09-23T05:56:22Z,https://pubmed.ncbi.nlm.nih.gov/?term=TYROSINASE/GP100/HSP70&sort=date&size=20,HSP70i is a critical component of the immune response leading to vitiligo.,Pigment Cell Melanoma Res. 2012 Jan;25(1):88-98. doi: 10.1111/j.1755-148X.2011.00916.x. Epub 2011 Nov 14.,"HSP70i and other stress proteins have been used in anti-tumor vaccines. This begs the question whether HSP70i plays a unique role in immune activation. ...By contrast, depigmentation proceeded without interruption in mice lacking a tissue-specific constitutive isoform of …"
2020-09-23T05:56:22Z,https://pubmed.ncbi.nlm.nih.gov/?term=TYROSINASE/GP100/HSP70&sort=date&size=20,Superior antitumor response induced by large stress protein chaperoned protein antigen compared with peptide antigen.,J Immunol. 2010 Jun 1;184(11):6309-19. doi: 10.4049/jimmunol.0903891. Epub 2010 May 3.,"., gp100) and large stress proteins (e.g., hsp110 and grp170) with exceptional Ag-holding capabilities augment potent tumor protective immunity. ...Both hsp110 and grp170 readily formed complexes with antigenic peptides under physiologic conditions, and the peptide …"
2020-09-23T05:56:22Z,https://pubmed.ncbi.nlm.nih.gov/?term=TYROSINASE/GP100/HSP70&sort=date&size=20,Potent selection of antigen loss variants of B16 melanoma following inflammatory killing of melanocytes in vivo.,Cancer Res. 2005 Mar 1;65(5):2009-17. doi: 10.1158/0008-5472.CAN-04-3216.,"We have reported that i.d. injection of plasmids encoding hsp70 and a suicide gene transcriptionally targeted to melanocytes generates specific proinflammatory killing of melanocytes. ...In suboptimal protocols, the T cell response selected B16 variants, which grow extreme …"
2020-09-23T05:56:26Z,https://pubmed.ncbi.nlm.nih.gov/?term=MRTX849&sort=date&size=20,Targeted Degradation of Oncogenic KRASG12C by VHL-Recruiting PROTACs.,ACS Cent Sci. 2020 Aug 26;6(8):1367-1375. doi: 10.1021/acscentsci.0c00411. Epub 2020 Jul 8.,"LC-2 covalently binds KRAS(G12C) with a MRTX849 warhead and recruits the E3 ligase VHL, inducing rapid and sustained KRAS(G12C) degradation leading to suppression of MAPK signaling in both homozygous and heterozygous KRAS(G12C) cell lines. ..."
2020-09-23T05:56:26Z,https://pubmed.ncbi.nlm.nih.gov/?term=MRTX849&sort=date&size=20,Inhibition of RAS: proven and potential vulnerabilities.,Biochem Soc Trans. 2020 Sep 1:BST20190023. doi: 10.1042/BST20190023. Online ahead of print.,"Building on this success, several groups have developed similar compounds that selectively target KRAS(G12C), with AMG510 and MRTX849 the first to advance to clinical trials. ..."
2020-09-23T05:56:26Z,https://pubmed.ncbi.nlm.nih.gov/?term=MRTX849&sort=date&size=20,KRAS: From undruggable to a druggable Cancer Target.,Cancer Treat Rev. 2020 Sep;89:102070. doi: 10.1016/j.ctrv.2020.102070. Epub 2020 Jul 15.,"Recently, several small molecules (AMG510, MRTX849, JNJ-74699157, and LY3499446) have been developed to specifically target K-RAS G12C. ..."
2020-09-23T05:56:26Z,https://pubmed.ncbi.nlm.nih.gov/?term=MRTX849&sort=date&size=20,Hitting KRAS When It's Down.,J Med Chem. 2020 Jul 9;63(13):6677-6678. doi: 10.1021/acs.jmedchem.0c00785. Epub 2020 Jun 22.,"MRTX849 is one such clinical candidate with promising initial results in patients harboring the mutation. The impressive optimization story of MRTX849 highlights challenges and solutions in the development of covalent drugs, including the use of an α-fluoroacrylamid …"
2020-09-23T05:56:26Z,https://pubmed.ncbi.nlm.nih.gov/?term=MRTX849&sort=date&size=20,"Identification of the Clinical Development Candidate MRTX849, a Covalent KRAS(G12C) Inhibitor for the Treatment of Cancer.",J Med Chem. 2020 Jul 9;63(13):6679-6693. doi: 10.1021/acs.jmedchem.9b02052. Epub 2020 Apr 6.,"The discovery of the clinical development candidate MRTX849 as a potent, selective covalent inhibitor of KRAS(G12C) is described...."
2020-09-23T05:56:26Z,https://pubmed.ncbi.nlm.nih.gov/?term=MRTX849&sort=date&size=20,Targeting Krasg12c -mutant cancer with a mutation-specific inhibitor.,J Intern Med. 2020 Aug;288(2):183-191. doi: 10.1111/joim.13057. Epub 2020 Apr 7.,"MRTX849 was recently identified as a potent, selective and covalent KRAS(G12C) inhibitor that possesses favourable drug-like properties. MRTX849 selectively modifies the mutant cysteine residue in GDP-bound KRAS(G12C) and inhibits GTP-loading and downstream KRAS-dep …"
2020-09-23T05:56:26Z,https://pubmed.ncbi.nlm.nih.gov/?term=MRTX849&sort=date&size=20,"KRAS G12C Game of Thrones, which direct KRAS inhibitor will claim the iron throne?",Cancer Treat Rev. 2020 Mar;84:101974. doi: 10.1016/j.ctrv.2020.101974. Epub 2020 Jan 23.,"Both AMG 510 from Amgen and MRTX849 from Mirati Therapeutics covalently binds to KRAS(G12C) at the cysteine at residue 12, keeping KRAS(G12C) in its inactive GDP-bound state and inhibiting KRAS-dependent signaling. ..."
